u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6,u7,v7
70.0,46.5,24.5,47.0,24.5,69.0,48.5,68.5,70.0,69.0,25.0,91.0,69.0,91.0,48.0,47.0
69.0,46.0,24.0,46.0,24.0,68.0,47.0,68.0,69.0,68.0,24.0,90.5,68.0,90.0,47.0,47.5
68.0,46.0,23.0,46.5,23.0,68.0,47.0,68.0,69.0,68.0,23.0,90.0,67.0,90.0,47.0,47.0
69.0,45.0,23.0,46.0,23.0,68.0,47.0,68.0,69.0,67.5,24.0,90.0,68.0,90.0,47.0,84.5
70.0,45.0,24.0,46.0,24.0,68.0,47.0,68.0,69.0,67.0,24.0,90.0,68.5,90.0,48.0,46.0
70.0,47.0,25.0,47.0,25.0,69.0,48.0,69.0,70.5,68.5,25.0,91.0,69.0,91.5,48.5,47.5
71.0,47.0,25.0,47.0,25.5,69.0,49.0,69.0,71.0,69.0,25.5,91.5,69.0,91.0,49.0,48.0
71.0,47.0,25.5,48.0,26.0,69.0,49.0,69.0,71.0,69.5,26.0,91.0,70.0,91.0,49.0,85.5
70.5,47.0,25.5,48.0,25.0,70.0,48.5,69.5,71.0,70.0,26.0,92.0,69.5,91.5,49.0,123.0
70.0,47.0,25.5,48.0,25.5,69.5,48.5,69.5,71.0,70.0,26.0,92.0,69.5,91.5,49.0,123.0
70.5,46.0,25.5,47.0,26.0,69.0,49.0,69.0,71.0,69.0,26.0,91.0,70.0,91.0,49.0,48.0
70.0,46.0,25.0,46.5,25.0,68.0,48.0,68.0,70.0,68.0,25.5,91.0,70.0,91.0,48.5,85.5
69.0,46.0,24.0,46.5,24.0,68.0,48.0,68.0,70.0,69.0,25.0,91.0,69.0,91.0,47.0,47.5
70.0,46.0,24.0,46.0,25.0,68.0,48.0,68.0,70.0,68.0,25.0,91.0,69.0,90.5,48.0,46.0
70.0,45.0,24.0,45.5,24.0,68.0,48.0,68.0,70.0,67.0,25.0,90.0,69.0,90.0,47.5,46.0
69.0,45.0,23.0,44.5,23.0,67.0,47.0,67.0,69.0,67.0,24.0,89.0,68.0,89.5,47.0,45.0
69.5,45.0,24.0,45.0,24.0,67.5,47.5,67.5,70.0,67.0,24.0,90.0,68.0,90.0,47.5,45.5
70.0,44.0,24.0,45.0,24.0,67.0,48.0,67.0,70.0,67.0,24.5,90.0,68.5,89.5,48.0,45.0
69.0,44.0,23.0,44.5,23.0,67.0,47.0,66.0,69.0,66.5,24.0,89.0,68.0,89.5,47.0,84.0
69.0,43.0,23.0,44.0,23.0,66.0,47.0,65.5,69.0,66.0,23.5,88.0,67.0,88.0,46.0,44.0
68.0,43.0,22.0,43.0,22.0,65.0,46.0,65.0,68.0,65.0,23.0,88.0,66.5,88.0,46.0,43.0
67.5,43.5,21.5,44.0,22.0,66.0,45.0,66.0,67.0,66.0,22.5,88.5,66.0,88.0,45.0,44.0
67.0,44.0,21.0,44.0,22.0,66.0,45.0,66.0,67.0,66.0,22.0,88.0,66.0,88.0,45.0,45.0
67.0,44.0,22.0,44.0,22.0,66.0,45.0,66.0,67.0,66.0,22.5,88.5,66.0,89.0,45.0,44.0
68.0,45.0,22.0,44.5,22.0,67.0,46.0,67.0,68.0,67.0,23.0,89.0,66.5,89.0,45.0,45.0
67.0,44.0,21.0,44.5,22.0,67.0,45.0,66.5,67.0,67.0,22.0,89.0,66.0,89.0,45.0,45.0
67.5,45.0,22.0,44.5,22.0,67.0,46.0,67.5,68.0,67.0,22.0,89.0,66.0,89.0,46.0,46.0
67.0,44.5,21.0,45.0,22.0,67.0,45.0,67.0,67.0,67.0,22.0,89.5,66.0,89.0,45.0,46.0
67.0,45.0,21.0,45.0,21.5,67.5,44.5,67.0,67.0,67.0,21.5,90.0,66.0,89.5,45.0,46.0
67.0,44.0,21.0,45.0,22.0,67.0,45.0,67.0,67.0,66.0,22.0,89.0,66.0,89.0,45.0,46.0
67.0,44.0,22.0,44.0,22.0,66.0,45.0,66.0,67.0,66.0,22.5,88.5,66.5,88.5,45.0,45.0
67.5,43.0,21.0,43.0,22.0,65.5,45.0,65.0,67.0,65.0,22.0,88.0,66.0,88.0,45.0,44.0
68.0,43.0,22.0,43.0,22.0,65.0,46.0,65.0,68.0,65.0,22.5,88.0,66.0,88.0,45.0,43.0
67.0,43.0,21.0,43.0,22.0,65.0,45.0,65.0,67.0,65.5,22.0,88.0,66.0,88.0,45.0,43.0
67.0,43.0,21.0,43.0,22.0,65.0,45.0,64.0,67.0,65.0,22.0,88.0,66.0,87.5,44.5,43.5
66.5,42.5,21.0,43.0,21.0,65.0,44.5,64.5,66.5,64.5,21.0,87.0,65.0,87.0,44.0,43.0
66.0,42.0,20.0,42.0,20.0,64.0,44.0,64.0,66.0,64.0,21.0,86.0,65.0,86.0,44.0,42.0
66.0,42.0,20.0,42.0,20.0,64.0,44.0,64.0,66.0,64.0,20.0,86.5,64.5,86.5,43.0,42.5
66.0,42.0,20.0,42.0,21.0,64.0,44.0,64.0,66.5,64.5,21.0,86.0,65.0,86.0,44.5,82.5
66.0,41.5,19.0,41.0,19.5,63.5,43.5,63.5,66.0,63.0,20.5,86.0,65.0,86.0,44.0,42.0
66.0,42.0,20.0,42.0,21.0,64.0,44.0,64.0,66.0,64.0,21.0,86.0,65.0,86.0,44.5,82.5
67.0,42.0,21.0,42.0,21.5,64.0,44.5,64.5,67.0,64.0,22.0,87.0,65.0,86.0,44.0,43.0
67.0,41.0,20.0,41.0,21.0,64.0,44.5,64.5,66.5,64.5,21.5,86.0,66.0,86.0,44.0,42.0
67.0,42.0,21.0,42.0,22.0,64.0,45.0,64.0,67.0,64.0,22.0,86.5,66.0,86.0,45.0,43.0
68.0,41.5,21.0,41.0,22.0,64.0,45.0,64.0,67.0,64.0,23.0,86.0,66.0,86.0,46.0,42.0
68.0,42.0,21.5,42.5,22.0,64.0,45.5,64.0,67.5,64.0,23.0,86.0,66.0,86.0,46.5,43.5
68.0,43.0,22.0,43.0,22.5,65.0,46.0,65.0,68.0,65.0,23.0,87.0,67.0,87.0,46.0,43.0
68.0,43.0,22.0,44.0,23.0,66.0,46.0,66.0,68.0,65.0,23.0,88.0,66.5,88.0,46.5,44.0
68.0,43.0,22.0,43.0,22.0,65.0,46.0,65.0,68.0,65.0,23.0,87.5,66.0,87.5,46.0,44.0
67.0,43.0,22.0,43.0,22.0,65.0,45.0,64.5,67.0,65.0,22.0,87.0,66.0,87.0,45.0,44.0
67.0,43.0,21.5,43.0,22.0,65.0,45.0,64.5,67.0,65.0,22.0,86.5,66.0,87.0,45.0,44.0
67.0,42.0,21.5,43.0,22.0,64.5,45.0,64.5,67.0,64.0,22.0,86.5,66.0,86.5,45.0,43.5
67.0,43.0,20.0,43.0,21.0,65.0,44.5,64.5,66.5,64.5,21.5,87.0,65.0,87.0,44.0,43.0
67.0,42.5,20.5,42.5,21.0,64.0,45.0,64.0,67.0,64.0,22.0,86.0,66.0,86.0,45.0,83.5
67.0,42.5,20.0,42.0,21.0,64.0,44.5,64.5,66.5,64.5,21.5,86.0,66.0,86.0,45.0,83.5
66.0,42.0,20.0,42.0,20.0,64.0,44.0,64.0,66.0,64.0,20.0,86.5,65.0,86.0,45.0,82.5
65.0,42.0,18.0,42.0,19.0,64.0,43.0,64.0,65.0,64.0,19.0,86.5,64.0,86.0,43.0,83.0
66.0,42.0,19.5,42.0,19.5,64.0,44.0,64.0,66.0,64.0,20.0,86.5,65.0,86.0,43.5,83.0
66.0,42.5,20.0,42.0,20.5,64.5,44.0,64.5,66.5,64.5,21.0,87.0,65.0,87.0,44.0,43.0
66.0,42.0,20.0,42.0,21.0,64.0,44.5,64.5,66.5,64.5,21.5,86.0,65.5,86.0,44.5,43.0
67.0,42.0,21.0,42.5,22.0,64.0,45.0,64.0,67.0,64.0,22.0,86.5,66.0,86.0,45.0,44.0
67.5,42.5,22.0,43.0,22.0,64.5,45.0,64.0,67.0,64.0,22.0,86.0,66.0,87.0,45.0,43.0
68.0,42.0,22.0,42.0,22.0,64.0,46.0,64.0,67.0,64.0,23.0,86.0,67.0,86.0,47.0,44.0
67.0,42.0,21.0,42.0,22.0,64.0,45.0,64.0,67.0,64.0,22.0,86.0,66.0,86.0,46.0,44.0
67.0,43.0,21.0,43.0,22.0,64.0,44.5,64.5,67.0,64.0,22.0,87.0,66.0,87.0,45.0,83.5
67.0,42.0,21.0,43.0,22.0,64.0,45.0,64.0,67.0,64.0,22.0,87.0,66.0,86.5,45.0,44.0
68.0,43.0,22.0,43.0,22.0,65.0,45.5,64.5,68.0,65.0,22.0,87.0,66.0,87.0,46.0,43.0
68.0,43.0,22.0,43.0,22.0,65.0,46.0,65.0,68.0,65.0,23.0,87.0,66.0,87.0,46.0,43.0
68.0,43.0,22.0,43.0,23.0,65.0,46.0,65.0,68.0,65.0,23.0,86.0,67.0,86.5,46.0,43.0
68.5,42.0,23.0,42.0,23.0,64.0,46.5,64.5,69.0,64.0,23.0,86.0,67.0,86.0,46.0,43.0
68.5,42.5,23.0,43.0,23.0,64.0,47.0,65.0,68.5,64.5,24.0,87.0,68.0,87.0,46.0,44.0
69.0,43.0,24.0,43.0,24.0,65.0,47.0,65.0,69.0,65.0,24.0,87.0,68.0,87.0,47.0,44.0
70.0,43.0,24.0,43.0,24.0,65.0,47.5,65.0,69.5,65.5,25.0,88.0,68.0,88.0,47.0,44.0
70.0,44.0,24.0,44.0,24.0,66.0,47.0,66.0,69.5,66.0,25.0,88.0,68.5,88.0,48.0,123.0
69.0,44.0,23.5,44.0,24.0,67.0,47.0,66.0,69.0,66.0,24.5,88.5,68.0,89.0,48.0,45.0
69.5,44.0,23.5,44.0,23.5,65.5,47.0,66.0,69.0,66.0,24.0,88.0,68.0,87.0,47.0,44.0
70.0,44.0,24.0,44.0,24.0,66.0,47.5,66.0,69.5,66.0,25.0,88.5,69.0,88.0,48.0,123.0
70.0,43.0,24.0,43.0,24.0,66.0,48.0,65.0,69.5,65.5,25.0,88.0,69.0,88.0,48.0,44.0
70.5,43.0,25.0,43.0,25.0,65.0,49.0,64.0,71.0,65.0,26.0,87.0,70.0,87.0,49.0,44.0
70.0,43.0,24.5,43.5,25.0,66.0,48.0,65.0,70.0,65.0,25.5,88.0,69.0,88.0,49.0,44.0
71.0,44.0,26.0,44.0,25.0,66.0,49.0,66.0,71.0,66.0,26.0,88.0,69.5,88.0,58.0,123.0
71.0,44.0,25.0,45.0,25.0,67.0,48.0,67.0,70.0,66.5,25.0,89.0,69.0,89.0,49.0,123.0
71.0,44.0,25.0,44.0,25.0,66.0,48.5,66.0,71.0,66.0,26.0,89.0,69.0,88.0,49.5,84.0
71.0,45.0,25.0,45.0,25.0,67.0,49.0,67.0,71.0,67.0,26.0,89.0,70.0,89.0,53.5,123.0
72.0,44.0,27.0,45.0,26.5,67.0,50.0,67.0,72.0,67.0,27.0,89.0,71.0,89.0,51.0,45.0
73.0,45.0,27.0,45.5,27.0,67.0,50.5,67.0,73.0,67.0,28.0,90.0,72.0,89.0,54.5,123.0
72.0,45.0,27.0,46.0,26.5,67.5,50.0,67.5,72.5,67.5,27.0,90.0,71.0,90.0,50.0,84.5
72.0,45.5,27.0,46.0,26.5,67.5,50.0,67.5,72.0,68.0,27.0,91.0,71.0,90.0,50.0,84.5
72.0,46.5,27.0,47.0,27.0,69.0,50.0,69.0,72.0,69.0,27.0,92.0,71.0,91.5,49.0,48.0
72.0,46.0,26.5,46.0,26.5,68.5,50.0,67.5,72.5,68.0,27.0,91.0,71.0,91.0,49.5,46.0
71.0,45.0,26.0,45.0,26.0,67.5,49.0,67.5,71.0,67.5,26.5,90.5,70.5,90.0,49.0,46.0
71.5,44.5,26.0,45.0,27.0,67.0,50.0,67.0,72.0,67.0,27.0,90.0,71.0,90.0,49.0,45.0
72.0,46.0,26.0,46.0,26.5,68.5,49.0,68.0,72.0,68.0,27.0,91.0,70.0,91.0,59.0,123.0
72.0,46.0,26.5,46.0,26.0,68.0,50.0,67.5,72.0,67.5,27.0,91.0,70.5,90.5,58.5,123.0
73.0,45.0,27.5,46.0,27.0,68.0,50.5,67.5,73.0,67.5,28.0,91.0,71.5,90.5,59.0,123.0
72.0,46.0,27.0,46.5,26.5,68.5,50.0,68.5,72.0,68.5,27.0,91.5,71.0,91.0,50.0,47.0
72.0,47.0,27.0,47.0,27.0,69.5,50.0,69.0,72.0,69.0,27.5,91.5,71.0,91.5,50.0,48.0
72.0,45.5,27.0,46.0,27.0,68.0,50.0,68.0,72.5,68.0,27.0,91.0,71.0,91.0,50.0,46.0
72.0,47.0,27.0,47.0,27.0,70.0,50.0,69.5,72.0,69.0,27.5,91.5,71.0,91.5,51.0,85.5
72.0,46.0,27.0,47.0,26.5,68.5,50.0,68.5,72.0,68.0,27.0,91.0,71.0,91.0,58.0,123.0
72.5,45.5,27.0,46.0,27.0,68.0,50.5,67.5,72.0,68.0,27.0,90.0,71.0,90.0,58.0,123.0
73.0,46.0,27.5,46.0,27.0,68.5,50.5,68.5,73.0,68.0,28.0,91.0,71.0,91.0,51.0,123.0
72.0,46.0,27.0,46.0,26.5,68.5,50.0,68.0,72.0,68.0,27.0,91.0,71.0,91.0,50.0,48.0
72.0,47.0,27.0,47.0,27.0,69.0,50.0,69.0,72.0,69.5,27.5,91.5,71.0,91.5,50.0,48.0
72.0,47.5,26.0,48.0,26.0,69.5,49.5,69.5,72.0,70.0,27.0,92.0,71.0,92.0,54.5,123.0
71.0,47.5,26.0,48.0,26.0,69.0,49.0,70.0,71.0,70.0,26.0,91.5,70.0,91.0,53.5,123.0
71.0,48.0,26.0,48.0,26.0,70.0,49.0,70.0,71.0,70.0,26.0,93.0,70.0,92.5,59.0,123.0
71.0,48.0,26.0,48.0,26.0,69.0,49.0,70.0,71.0,70.0,26.0,92.0,70.0,91.0,48.5,123.0
71.0,47.0,25.5,47.5,26.0,69.0,49.0,69.0,71.0,69.0,26.0,91.0,70.0,91.0,49.0,48.0
70.5,47.0,25.5,48.0,25.0,70.0,48.5,69.5,70.5,69.5,25.0,92.0,69.0,92.0,48.0,48.0
70.0,48.0,25.0,48.0,25.0,70.0,48.0,70.0,70.0,70.0,25.0,92.5,69.0,92.0,47.5,85.5
69.0,48.0,24.5,48.5,24.0,70.0,47.0,70.0,69.5,70.0,24.0,93.0,68.0,93.0,47.0,49.0
69.5,48.5,24.0,49.5,24.5,71.0,48.0,70.5,69.0,71.0,24.5,94.0,68.5,93.5,47.0,86.0
70.0,48.0,24.0,48.5,24.0,71.0,48.0,70.0,70.0,70.0,25.0,93.0,68.0,93.0,47.5,48.5
70.0,48.0,25.0,48.0,24.5,70.0,48.5,70.0,70.0,70.0,25.0,92.5,69.0,92.0,48.0,48.0
70.0,48.0,25.0,49.0,24.5,71.0,48.5,70.0,70.5,70.5,25.0,93.5,69.5,93.0,48.0,49.0
71.0,48.0,26.0,49.0,26.0,71.0,49.0,70.0,71.0,70.0,26.0,93.5,70.0,93.0,58.0,123.0
70.0,48.0,25.0,49.5,25.0,71.0,48.0,71.0,70.5,71.0,25.0,94.0,70.0,93.5,53.5,123.0
70.5,49.5,26.0,50.0,25.0,72.0,48.5,71.5,71.0,72.0,25.0,95.0,70.0,94.0,58.5,123.0
71.0,49.0,25.5,49.5,25.0,71.0,48.0,71.0,70.5,71.0,25.5,94.0,70.0,93.0,53.5,123.0
72.0,48.0,27.0,49.0,26.5,71.0,49.0,70.0,71.5,70.0,26.0,93.0,70.5,93.0,54.5,123.0
71.5,47.5,26.0,48.0,26.0,70.0,49.0,70.0,71.0,70.0,26.0,93.0,70.5,92.0,59.0,123.0
72.0,47.0,26.0,48.0,26.0,69.0,49.5,69.5,72.0,69.5,27.0,92.0,70.5,91.5,50.5,48.0
72.0,47.0,26.0,48.0,26.0,70.0,49.5,69.5,71.5,69.5,27.0,92.0,71.0,92.0,58.0,123.0
71.0,47.0,25.0,48.0,26.0,69.0,49.0,69.5,71.0,69.5,25.5,91.5,70.0,91.0,49.0,123.0
71.5,46.0,25.0,46.0,26.0,68.5,49.0,68.0,71.0,68.0,26.0,91.0,70.0,91.0,49.0,46.0
71.0,46.0,25.0,45.0,25.5,67.5,49.0,68.0,71.0,68.0,26.0,91.0,70.0,90.5,49.0,46.0
70.0,46.0,24.0,46.0,24.0,68.0,48.0,68.0,70.0,68.0,25.0,91.5,69.0,91.0,47.0,46.0
71.0,46.0,25.0,46.0,25.0,68.5,48.5,68.5,70.5,68.5,25.5,91.0,69.5,91.0,49.0,85.5
70.0,47.0,25.0,47.0,25.0,69.0,48.5,69.0,70.0,69.0,25.0,92.0,69.0,92.0,49.0,48.0
71.0,47.0,26.0,47.0,25.5,69.0,49.0,69.0,71.0,69.5,26.0,91.0,70.0,91.0,49.0,123.0
71.5,46.0,26.0,46.0,26.0,68.5,49.0,68.0,71.5,68.0,26.0,91.0,70.0,91.0,50.0,47.0
71.0,46.0,25.0,46.0,25.5,68.0,49.0,68.0,71.5,68.0,26.0,91.0,70.0,91.0,49.5,47.0
72.0,46.0,26.0,47.0,26.5,69.0,50.0,69.0,72.0,68.5,27.0,91.0,70.5,91.0,50.0,48.0
72.0,46.0,27.0,47.0,27.0,69.0,50.0,69.0,72.0,69.0,27.0,92.0,71.0,91.5,51.0,48.0
72.0,46.0,27.0,47.0,27.0,69.0,50.0,69.0,72.0,69.0,27.0,92.0,71.0,91.5,51.0,85.5
72.5,45.0,27.0,46.5,27.0,68.0,50.5,68.0,73.0,68.0,27.0,91.0,71.0,91.0,54.5,123.0
73.0,44.0,27.0,45.0,27.0,67.0,50.5,67.0,73.0,67.0,27.0,90.0,71.5,90.0,50.0,45.0
73.0,45.0,28.0,46.0,27.0,68.0,50.5,67.5,73.0,68.0,28.0,91.0,71.5,90.0,51.0,46.0
73.0,45.0,27.0,46.0,27.0,67.5,50.5,67.5,73.0,67.0,28.0,91.0,72.0,90.0,51.0,46.0
73.0,45.0,28.0,46.0,27.5,68.0,51.0,68.0,73.0,68.0,28.0,91.0,72.0,91.0,55.5,123.0
74.0,45.0,28.5,45.5,28.0,67.5,52.0,67.0,74.0,67.0,29.0,90.0,73.0,90.0,53.0,46.0
74.0,45.0,28.0,46.0,27.5,68.0,51.5,67.5,73.5,67.5,28.0,91.0,72.0,90.5,53.0,123.0
73.0,45.0,27.0,46.0,27.0,68.0,50.5,68.5,73.0,68.0,27.5,91.0,71.0,91.0,54.5,123.0
72.0,46.0,26.0,47.0,26.0,69.0,50.0,69.0,72.0,69.0,27.0,91.0,71.0,91.5,50.0,48.0
72.0,47.0,26.0,48.0,26.0,70.0,50.0,69.0,72.0,70.0,27.0,92.0,71.0,92.0,51.0,48.0
72.5,48.0,27.0,48.0,27.0,70.0,50.0,70.0,72.5,70.0,27.0,93.0,71.0,93.0,58.0,123.0
72.0,48.0,27.0,49.0,26.0,71.0,50.0,71.0,72.0,71.0,27.0,94.0,71.0,94.0,54.5,123.0
71.0,49.5,26.0,50.0,26.0,72.0,49.0,72.0,72.0,72.0,26.0,95.0,70.5,95.0,58.0,123.0
71.0,50.0,26.0,50.0,26.0,73.0,49.0,72.0,71.0,72.0,26.0,96.0,70.5,95.5,58.5,123.0
72.0,50.0,26.5,50.0,26.5,72.0,50.0,72.0,72.0,72.0,26.5,95.0,71.0,95.0,58.0,123.0
72.0,49.0,27.0,49.0,26.0,71.0,49.5,71.0,72.0,71.0,26.5,94.0,70.5,93.5,58.0,123.0
71.0,49.5,26.0,50.0,26.0,72.0,49.0,71.5,72.0,71.5,26.0,95.0,70.0,94.0,54.0,123.0
72.0,50.0,27.0,51.0,26.5,73.0,50.0,72.5,72.0,72.0,27.0,96.0,70.5,95.5,51.0,123.0
73.0,51.0,27.5,52.0,27.0,74.0,50.0,73.0,72.5,73.5,27.0,97.0,71.0,96.0,58.0,123.0
72.0,52.0,27.0,52.5,27.0,75.0,50.5,74.0,72.5,74.0,27.0,97.5,71.5,97.5,58.0,123.0
73.0,52.0,28.0,53.0,28.0,75.0,51.0,74.0,73.0,74.0,28.0,98.0,72.0,97.0,58.5,123.0
73.0,52.0,27.5,52.5,27.0,75.0,50.5,74.0,73.0,74.0,27.0,98.0,72.0,97.5,58.5,123.0
73.0,53.0,28.0,54.0,28.0,75.5,51.0,75.0,73.5,75.5,28.0,99.0,72.5,98.0,51.0,53.5
73.0,51.5,28.5,52.0,28.0,74.5,51.0,74.0,73.0,74.0,28.0,97.5,72.5,97.5,51.0,52.0
74.0,51.0,29.0,52.0,28.5,73.5,51.5,73.5,74.0,73.5,28.5,97.0,73.0,96.5,51.0,52.0
74.5,50.5,29.0,51.0,29.0,73.0,52.5,72.5,74.0,73.0,29.0,96.0,73.0,95.0,53.0,123.0
75.0,51.0,30.0,52.0,29.0,73.0,52.5,73.5,74.5,73.5,30.0,96.0,74.0,96.0,53.0,123.0
74.5,51.5,29.0,52.0,29.0,74.0,52.5,73.5,74.5,73.5,29.0,97.0,73.5,96.5,53.0,123.0
73.0,52.0,28.5,52.0,28.0,74.0,51.0,73.5,73.5,73.5,28.0,97.0,72.5,97.0,58.0,123.0
73.0,51.0,28.0,52.0,27.0,73.5,50.5,73.5,72.5,73.5,27.0,97.0,72.0,96.0,51.0,123.0
73.0,51.0,28.5,52.0,28.0,73.5,51.5,73.5,73.5,73.5,28.0,97.0,72.5,96.0,51.0,123.0
74.0,51.5,29.0,52.0,28.5,74.0,52.0,74.0,74.0,74.0,28.5,97.5,73.0,97.0,52.0,123.0
74.0,52.0,29.0,53.0,29.0,75.0,52.0,74.0,74.0,74.0,29.0,98.0,73.0,97.5,52.0,53.0
74.5,53.0,29.0,54.0,29.0,75.5,52.0,75.0,74.5,75.0,29.0,98.5,73.0,98.0,53.0,123.0
73.5,53.5,29.0,54.0,28.5,75.5,51.5,75.5,74.0,75.5,28.5,99.0,73.0,98.0,52.0,123.0
72.5,53.5,28.0,55.0,27.5,76.5,51.0,76.0,73.0,76.0,27.5,99.5,72.0,99.0,54.5,123.0
72.5,55.0,28.0,56.0,27.0,77.5,50.5,77.0,72.5,77.5,27.0,101.0,72.0,100.0,51.0,123.0
71.5,54.5,27.0,56.0,26.0,77.0,49.5,76.5,71.5,76.5,26.0,100.0,70.5,99.5,58.5,123.0
71.0,54.0,26.0,55.5,25.0,77.0,48.5,76.5,70.5,76.5,25.0,100.0,70.0,99.5,53.5,123.0
70.5,53.5,25.0,55.0,24.5,76.5,48.0,76.0,70.5,76.0,24.5,100.0,69.0,99.0,49.0,123.0
70.5,54.0,26.0,55.0,25.0,77.0,48.5,76.5,70.5,76.5,25.0,100.0,70.0,99.5,49.0,55.0
71.0,55.0,26.0,56.0,26.0,77.5,49.0,77.0,71.0,77.0,26.0,101.0,70.0,100.0,49.0,89.0
71.5,54.0,26.5,55.0,26.0,77.0,49.5,76.5,71.5,76.5,26.0,100.0,70.5,99.5,49.0,89.0
72.0,55.0,27.0,56.0,26.5,77.5,50.0,77.5,72.0,77.0,26.0,101.0,71.0,100.0,50.0,89.5
72.0,56.0,27.0,56.0,26.5,78.5,50.0,78.0,72.5,77.5,26.5,102.0,71.0,101.0,50.0,56.0
71.0,56.0,26.0,56.0,26.0,78.5,49.5,77.5,71.5,77.5,26.0,102.0,70.5,101.0,49.0,56.0
72.0,55.0,27.0,56.0,27.0,78.0,50.0,78.0,72.5,77.5,26.5,102.0,71.0,101.0,50.0,56.0
71.5,55.5,27.0,56.0,26.0,78.0,49.5,77.5,72.0,77.5,26.0,101.0,71.0,101.0,49.5,89.5
70.5,54.5,26.0,55.0,26.0,77.0,49.0,77.0,71.0,77.0,25.5,101.0,70.0,100.0,49.0,89.0
72.0,54.0,27.0,54.5,26.0,76.5,49.5,75.5,72.0,76.0,26.0,99.5,70.5,99.0,58.0,123.0
72.5,54.5,27.0,55.0,27.0,77.0,50.0,77.0,72.5,76.5,27.0,100.0,71.0,99.5,58.5,123.0
73.0,54.0,28.0,55.0,27.5,76.5,50.5,75.5,73.0,76.0,27.0,99.0,72.0,99.0,59.0,123.0
72.5,53.0,27.0,54.0,27.0,75.5,50.0,75.0,72.5,75.5,27.0,99.0,71.0,98.0,50.0,54.0
73.0,53.0,28.0,53.0,27.0,75.5,51.0,75.0,73.0,75.0,27.5,99.0,72.0,98.0,51.0,123.0
72.5,53.5,27.0,54.0,27.0,76.0,50.5,75.5,72.5,75.5,27.0,99.0,71.0,99.0,50.5,88.5
72.0,54.0,27.0,55.0,26.5,77.0,50.0,76.5,72.5,76.5,26.5,100.0,71.0,100.0,50.0,89.0
72.0,53.5,27.0,54.0,26.0,77.0,50.0,76.0,72.0,76.0,26.0,100.0,71.0,99.0,50.0,123.0
71.5,54.5,27.0,55.0,26.0,77.0,50.0,77.0,72.0,77.0,26.0,101.0,71.0,100.0,50.0,123.0
72.0,54.0,27.0,55.0,27.0,77.0,50.5,76.5,72.5,76.5,27.0,100.0,71.5,99.5,50.0,55.0
72.5,53.5,27.0,54.0,26.5,76.5,50.0,76.0,72.5,76.0,27.0,100.0,71.0,99.0,50.0,54.0
72.0,53.0,27.0,54.0,26.5,76.0,50.0,75.5,72.5,75.5,27.0,99.0,71.0,99.0,50.0,54.0
73.0,53.0,28.5,54.0,28.0,76.0,51.0,75.0,73.0,75.5,28.0,99.0,72.0,98.5,51.0,88.5
73.0,54.0,28.0,55.0,27.5,76.5,51.0,76.0,73.0,76.0,28.0,100.0,72.0,99.5,54.5,123.0
73.5,54.5,29.0,55.5,28.0,77.0,52.0,77.0,74.0,77.0,28.0,101.0,72.5,100.0,55.0,123.0
73.0,55.0,28.0,56.0,27.0,77.5,50.5,77.5,72.5,77.5,27.0,101.0,72.0,100.0,51.0,123.0
73.0,55.0,28.5,56.0,27.0,78.0,51.0,77.0,73.0,77.0,27.0,101.0,72.0,100.0,58.0,123.0
72.5,54.5,27.0,56.0,26.5,77.5,50.0,77.0,72.5,77.0,26.5,101.0,71.0,100.0,54.0,123.0
73.0,55.5,27.5,56.0,27.0,78.0,50.5,77.5,73.0,77.5,27.0,101.5,72.0,101.0,51.0,123.0
73.0,56.0,28.0,57.0,27.0,79.0,50.5,78.5,73.0,79.0,27.0,102.5,72.0,102.0,58.0,123.0
73.0,56.0,27.5,56.0,27.0,78.0,50.5,77.5,73.0,78.0,27.0,102.0,72.0,101.5,58.0,123.0
73.0,56.0,27.0,57.0,26.5,79.0,50.0,78.0,72.5,78.0,27.0,102.0,71.5,101.5,51.0,89.5
73.0,57.0,28.0,57.5,27.0,79.5,50.5,79.0,73.0,79.0,27.0,103.0,72.0,102.5,51.0,90.0
73.0,57.0,29.0,58.0,27.0,80.0,50.5,79.5,73.0,79.5,27.0,103.5,72.0,103.0,51.0,90.5
73.0,58.0,29.0,59.0,27.5,80.5,51.0,80.0,73.0,80.0,27.5,104.0,72.5,103.5,58.0,123.0
73.0,58.0,27.5,59.0,27.0,81.0,50.5,80.0,73.0,80.0,27.0,104.5,72.0,103.5,58.0,123.0
73.0,57.0,28.5,58.0,27.5,80.0,50.5,79.5,73.0,79.5,27.0,104.0,72.0,103.0,54.5,123.0
73.0,56.0,28.5,57.0,28.0,79.0,51.0,79.0,73.5,78.5,28.0,103.0,72.5,102.0,51.5,90.0
74.0,56.0,29.0,57.0,28.5,79.0,51.5,78.5,74.0,79.0,28.5,102.5,73.0,102.0,52.0,57.0
73.0,55.5,28.0,57.0,28.0,79.0,51.0,78.0,73.0,78.0,28.0,102.0,72.5,101.5,51.0,123.0
72.5,55.5,27.0,56.0,27.0,78.5,50.0,78.0,72.5,78.0,27.0,102.0,71.5,101.5,51.0,123.0
71.5,56.5,27.0,57.0,26.0,79.5,49.5,78.5,72.0,79.0,26.0,103.0,71.0,102.0,50.0,123.0
72.0,57.0,27.0,58.0,27.0,80.0,50.5,79.5,72.5,79.5,27.0,104.0,71.5,103.0,51.0,90.5
