u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5
30.0,40.0,73.0,50.0,57.0,41.0,54.0,82.0,97.0,83.0,9.0,74.0
30.0,40.0,73.0,50.0,57.0,41.0,54.0,82.0,97.0,83.0,9.0,74.0
30.0,40.0,73.0,50.0,57.0,41.0,54.0,82.0,97.0,83.0,9.0,74.0
30.0,40.0,73.0,50.0,57.0,41.0,54.0,82.0,97.0,83.0,9.0,73.5
30.0,40.0,73.0,50.0,57.0,41.0,54.0,82.0,97.0,83.0,9.0,73.5
31.0,40.0,73.0,50.0,57.0,41.0,54.0,82.0,97.0,83.0,9.0,73.5
31.0,40.0,73.0,50.0,57.0,41.0,54.0,82.0,97.0,83.0,9.0,73.5
31.0,40.0,73.0,50.0,58.0,41.0,54.5,82.5,97.0,83.0,9.5,73.0
31.0,40.0,74.0,50.0,58.0,41.0,54.5,82.5,97.0,83.0,10.0,73.0
31.0,40.0,74.0,50.0,58.0,41.0,54.5,82.5,97.5,82.5,10.0,73.0
31.0,40.0,74.0,50.0,58.0,41.0,55.0,82.0,98.0,83.0,10.0,73.0
31.5,40.0,74.5,50.0,58.0,41.0,55.0,82.0,98.0,83.0,10.0,73.0
32.0,40.0,74.5,50.0,58.0,41.0,55.0,82.0,98.5,82.5,10.5,73.0
32.0,40.0,75.0,49.5,58.5,40.5,55.5,82.0,98.5,82.5,11.0,73.0
32.0,40.0,75.0,49.5,59.0,40.0,56.0,82.0,99.0,82.5,11.0,73.0
33.0,40.0,75.5,49.5,59.0,40.0,56.0,82.0,99.0,82.5,11.0,73.0
33.0,39.5,75.5,49.5,59.0,40.0,56.0,82.0,99.0,82.0,12.0,73.0
33.5,39.5,76.0,49.0,60.0,40.0,57.0,82.0,99.5,82.0,12.0,73.0
33.5,39.5,76.0,49.5,60.0,40.0,57.0,81.5,100.0,82.0,12.0,73.0
34.0,39.5,76.5,49.5,60.5,40.0,57.5,81.5,101.0,82.0,13.0,73.0
34.0,40.0,77.0,49.5,60.5,40.0,57.5,81.5,101.0,82.0,13.0,73.0
35.0,40.0,77.5,49.5,61.0,40.0,57.5,81.5,101.0,82.0,13.5,73.0
