u0,v0,u1,v1,u2,v2,u3,v3,u4,v4
39.0,55.5,61.5,55.5,83.5,55.5,61.0,77.0,60.0,34.0
39.5,55.5,61.5,55.5,83.5,55.5,61.0,77.0,60.0,34.0
40.0,55.0,61.5,55.5,83.5,55.5,61.0,77.0,60.0,34.0
40.0,55.0,62.0,55.0,83.5,55.5,62.0,77.0,61.0,33.0
40.0,55.0,62.0,55.0,84.0,55.0,62.0,77.0,61.0,33.0
40.0,55.0,62.0,55.0,84.0,55.0,62.0,77.0,61.0,34.0
40.0,55.0,62.5,55.0,84.0,55.0,62.0,77.0,62.0,34.0
41.0,55.0,62.5,55.0,85.0,55.0,62.5,76.5,62.0,33.0
41.0,55.0,63.0,55.0,85.0,55.0,63.0,77.0,63.0,33.0
41.0,55.0,63.5,55.5,86.0,55.0,63.0,77.0,63.0,33.0
